fecha_inicio,categoria_delito,nombre_sec
2025-03-17,Robo de vehículo sin violencia,NAPOLES
2025-03-02,Robo de vehículo sin violencia,NAPOLES
2025-01-09,Robo de vehículo con violencia,NAPOLES
2025-03-12,Robo de vehículo sin violencia,NAPOLES
2025-03-06,Robo de vehículo sin violencia,NAPOLES
2025-02-15,Robo a casa habitación con violencia,NAPOLES
2025-03-31,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-30,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-03-12,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-02-23,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-03-14,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-04-01,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2024-12-26,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-01-06,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-03,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-05,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-21,Robo a cuentahabiente saliendo del cajero con violencia,NARVARTE-ALAMOS
2025-04-03,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-02-11,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-15,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-02-18,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-04-02,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-02-05,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-27,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-01,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2024-12-20,Robo a repartidor con y sin violencia,NARVARTE-ALAMOS
2025-02-14,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-11,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-14,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-09,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-04,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-04-16,Robo a negocio con violencia,DEL VALLE
2024-12-31,Robo a transeúnte en vía pública con violencia,DEL VALLE
2025-03-18,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-02,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-22,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-03-11,Robo de vehículo con violencia,NARVARTE-ALAMOS
2025-02-17,Robo de vehículo sin violencia,NAPOLES
2025-01-09,Robo de vehículo sin violencia,NAPOLES
2025-02-11,Homicidio doloso,NARVARTE-ALAMOS
2025-02-25,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-30,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-03-25,Homicidio doloso,NARVARTE-ALAMOS
2025-03-20,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2024-12-28,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-07,Robo de vehículo con violencia,NARVARTE-ALAMOS
2025-01-26,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-04-02,Robo de vehículo con violencia,NARVARTE-ALAMOS
2025-02-01,Robo a transeúnte en vía pública con violencia,NATIVITAS
2025-03-10,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-04-10,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-27,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-03-13,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-06,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-18,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-16,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-25,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-02-25,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-02-16,Robo de vehículo con violencia,NARVARTE-ALAMOS
2025-02-05,Robo de vehículo sin violencia,NAPOLES
2025-03-07,Robo de vehículo sin violencia,NAPOLES
2025-03-21,Robo a transeúnte en vía pública con violencia,NAPOLES
2024-12-25,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-12,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-23,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-04,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-08,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-12,Robo de vehículo con violencia,NATIVITAS
2025-02-23,Robo a transeúnte en vía pública con violencia,NATIVITAS
2025-03-07,Robo a negocio con violencia,NATIVITAS
2025-03-10,Robo a negocio con violencia,NATIVITAS
2024-12-23,Robo a negocio con violencia,NATIVITAS
2025-04-07,Robo de vehículo sin violencia,NATIVITAS
2025-04-11,Robo a transeúnte en vía pública con violencia,NATIVITAS
2025-01-21,Robo de vehículo con violencia,NATIVITAS
2025-01-10,Homicidio doloso,NATIVITAS
2025-03-20,Robo de vehículo sin violencia,NATIVITAS
2025-01-26,Robo de vehículo sin violencia,NATIVITAS
2025-02-15,Robo de vehículo sin violencia,NATIVITAS
2025-02-13,Robo de vehículo sin violencia,NATIVITAS
2025-02-25,Robo de vehículo sin violencia,NATIVITAS
2025-01-21,Robo a negocio con violencia,NATIVITAS
2025-02-25,Robo de vehículo sin violencia,NATIVITAS
2025-03-10,Robo a transeúnte en vía pública con violencia,NATIVITAS
2025-03-17,Robo de vehículo sin violencia,NATIVITAS
2025-03-11,Robo a transeúnte en vía pública con violencia,NATIVITAS
2025-02-26,Robo a pasajero a bordo de microbús con y sin violencia,NATIVITAS
2025-01-14,Robo de vehículo sin violencia,PORTALES
2025-01-04,Robo de vehículo sin violencia,PORTALES
2025-03-27,Robo de vehículo sin violencia,PORTALES
2024-12-20,Robo a transeúnte en vía pública con violencia,PORTALES
2024-12-21,Robo de vehículo sin violencia,PORTALES
2025-02-18,Robo a repartidor con y sin violencia,PORTALES
2025-02-13,Robo a transeúnte en vía pública con violencia,PORTALES
2025-01-06,Robo de vehículo sin violencia,PORTALES
2025-02-09,Robo de vehículo sin violencia,PORTALES
2025-03-03,Robo de vehículo sin violencia,PORTALES
2025-03-02,Robo a transeúnte en vía pública con violencia,PORTALES
2025-02-26,Robo de vehículo sin violencia,PORTALES
2025-01-02,Robo de vehículo con violencia,PORTALES
2025-01-22,Robo a transeúnte en vía pública con violencia,PORTALES
2025-04-02,Robo de vehículo sin violencia,PORTALES
2025-04-01,Robo de vehículo con violencia,PORTALES
2025-02-18,Robo a transeúnte en vía pública con violencia,PORTALES
2025-02-25,Robo a transeúnte en vía pública con violencia,PORTALES
2025-01-01,Robo de vehículo sin violencia,PORTALES
2025-01-14,Robo de vehículo sin violencia,PORTALES
2025-01-14,Robo a transeúnte en vía pública con violencia,PORTALES
2025-02-17,Robo de vehículo sin violencia,PORTALES
2025-01-10,Robo a transeúnte en vía pública con violencia,PORTALES
2025-01-07,Robo de vehículo sin violencia,PORTALES
2025-04-10,Robo de vehículo sin violencia,PORTALES
2025-01-14,Robo de vehículo sin violencia,PORTALES
2024-12-25,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-01-05,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-03-25,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-04-10,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-02-21,Robo a transeúnte en vía pública con violencia,NARVARTE-ALAMOS
2025-02-15,Robo de vehículo sin violencia,PORTALES
2025-03-15,Robo de vehículo sin violencia,PORTALES
2025-03-22,Robo de vehículo sin violencia,PORTALES
2025-01-29,Robo de vehículo sin violencia,PORTALES
2025-03-05,Robo a casa habitación con violencia,PORTALES
2025-04-14,Robo a negocio con violencia,PORTALES
2025-03-27,Robo de vehículo sin violencia,PORTALES
2025-02-19,Robo a transeúnte en vía pública con violencia,PORTALES
2025-01-20,Robo de vehículo sin violencia,PORTALES
2025-03-26,Robo a transeúnte en vía pública con violencia,PORTALES
2025-02-20,Robo de vehículo sin violencia,PORTALES
2025-03-23,Robo de vehículo sin violencia,PORTALES
2025-01-03,Robo a negocio con violencia,PORTALES
2025-01-04,Robo de vehículo sin violencia,PORTALES
2025-03-14,Robo a transeúnte en vía pública con violencia,PORTALES
2024-12-20,Robo a negocio con violencia,COYOACAN
2025-01-03,Robo de vehículo sin violencia,COYOACAN
2024-12-29,Robo de vehículo sin violencia,COYOACAN
2025-04-10,Robo de vehículo sin violencia,COYOACAN
2025-01-19,Robo de vehículo sin violencia,COYOACAN
2024-12-27,Robo de vehículo sin violencia,COYOACAN
2025-01-11,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-01-17,Robo de vehículo sin violencia,COYOACAN
2025-02-04,Robo de vehículo sin violencia,COYOACAN
2025-03-21,Robo de vehículo sin violencia,COYOACAN
2025-03-19,Robo de vehículo sin violencia,COYOACAN
2024-12-30,Robo de vehículo sin violencia,COYOACAN
2025-02-04,Robo de vehículo sin violencia,COYOACAN
2025-01-06,Robo de vehículo sin violencia,COYOACAN
2025-01-18,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-01-03,Robo de vehículo sin violencia,COYOACAN
2025-02-05,Robo de vehículo sin violencia,COYOACAN
2025-02-26,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-03-26,Robo de vehículo sin violencia,COYOACAN
2025-01-29,Robo a repartidor con y sin violencia,COYOACAN
2025-04-09,Robo de vehículo sin violencia,COYOACAN
2024-12-20,Robo de vehículo sin violencia,COYOACAN
2025-02-18,Robo de vehículo sin violencia,COYOACAN
2025-04-12,Robo de vehículo sin violencia,COYOACAN
2024-12-19,Robo de vehículo sin violencia,COYOACAN
2025-02-07,Lesiones dolosas por disparo de arma de fuego,COYOACAN
2025-02-10,Robo a negocio con violencia,COYOACAN
2025-03-16,Homicidio doloso,COYOACAN
2024-12-24,Robo a casa habitación con violencia,COYOACAN
2025-03-31,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-01-26,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-03-30,Robo de vehículo sin violencia,COYOACAN
2025-02-13,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-02-23,Robo a negocio con violencia,NARVARTE-ALAMOS
2025-02-15,Robo a casa habitación con violencia,NARVARTE-ALAMOS
2024-12-27,Robo de vehículo sin violencia,NARVARTE-ALAMOS
2025-01-21,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-02-10,Robo de vehículo sin violencia,COYOACAN
2025-04-02,Robo de vehículo sin violencia,COYOACAN
2024-12-30,Robo a negocio con violencia,COYOACAN
2025-04-14,Robo de vehículo sin violencia,COYOACAN
2025-03-27,Robo de vehículo sin violencia,COYOACAN
2025-04-08,Robo de vehículo sin violencia,COYOACAN
2024-12-18,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-03-11,Robo de vehículo sin violencia,COYOACAN
2025-03-28,Robo de vehículo sin violencia,COYOACAN
2025-03-15,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-01-04,Robo de vehículo sin violencia,COYOACAN
2025-03-31,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-01-22,Robo a transeúnte en vía pública con violencia,CULHUACAN
2024-12-18,Robo de vehículo sin violencia,CULHUACAN
2025-04-12,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-24,Robo de vehículo sin violencia,CULHUACAN
2025-02-17,Robo a transeúnte en vía pública con violencia,CULHUACAN
2024-12-20,Robo de vehículo con violencia,CULHUACAN
2025-01-23,Robo de vehículo sin violencia,CULHUACAN
2025-02-09,Robo de vehículo sin violencia,CULHUACAN
2025-01-31,Robo de vehículo sin violencia,CULHUACAN
2025-01-14,Robo de vehículo sin violencia,CULHUACAN
2025-01-25,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-02-19,Robo de vehículo con violencia,CULHUACAN
2025-03-22,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-27,Robo a negocio con violencia,CULHUACAN
2025-04-03,Robo de vehículo sin violencia,CULHUACAN
2025-01-11,Robo de vehículo con violencia,CULHUACAN
2024-12-24,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-01-14,Robo de vehículo sin violencia,CULHUACAN
2025-04-13,Robo de vehículo sin violencia,CULHUACAN
2025-02-25,Robo de vehículo sin violencia,CULHUACAN
2024-12-23,Robo de vehículo sin violencia,CULHUACAN
2025-04-11,Robo de vehículo sin violencia,CULHUACAN
2024-12-29,Robo de vehículo sin violencia,CULHUACAN
2024-12-26,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-04-02,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-01-31,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-28,Robo de vehículo sin violencia,CULHUACAN
2025-01-19,Robo de vehículo sin violencia,NATIVITAS
2025-01-13,Robo a pasajero a bordo de taxi con violencia,NATIVITAS
2025-02-22,Robo a transeúnte en vía pública con violencia,NATIVITAS
2024-12-23,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-02-27,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-02-25,Robo de vehículo sin violencia,CULHUACAN
2025-02-17,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-02-24,Robo de vehículo sin violencia,CULHUACAN
2025-04-02,Robo de vehículo sin violencia,CULHUACAN
2025-02-26,Robo a transeúnte en vía pública con violencia,CULHUACAN
2024-12-27,Robo de vehículo sin violencia,CULHUACAN
2025-02-27,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-04-13,Robo de vehículo sin violencia,CULHUACAN
2025-03-27,Robo de vehículo sin violencia,CULHUACAN
2025-01-21,Robo a negocio con violencia,CULHUACAN
2025-02-24,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-24,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-04-11,Robo a repartidor con y sin violencia,CULHUACAN
2024-12-27,Robo de vehículo sin violencia,CULHUACAN
2025-02-01,Robo de vehículo sin violencia,CULHUACAN
2025-02-27,Robo a negocio con violencia,CULHUACAN
2025-02-03,Robo a negocio con violencia,CULHUACAN
2025-04-04,Homicidio doloso,CULHUACAN
2025-04-10,Homicidio doloso,CULHUACAN
2025-03-01,Robo de vehículo sin violencia,CULHUACAN
2024-12-19,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-29,Robo de vehículo sin violencia,CULHUACAN
2024-12-28,Robo de vehículo sin violencia,CULHUACAN
2025-01-11,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-01-03,Robo de vehículo sin violencia,CULHUACAN
2025-03-07,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-03-04,Robo de vehículo sin violencia,CULHUACAN
2025-02-14,Robo de vehículo sin violencia,CULHUACAN
2025-01-06,Robo de vehículo sin violencia,CULHUACAN
2025-02-08,Robo a negocio con violencia,CULHUACAN
2025-02-12,Robo de vehículo sin violencia,CULHUACAN
2025-03-31,Robo de vehículo sin violencia,CULHUACAN
2024-12-31,Robo de vehículo sin violencia,CULHUACAN
2025-03-11,Robo de vehículo sin violencia,CULHUACAN
2024-12-21,Robo de vehículo sin violencia,CULHUACAN
2025-02-27,Robo de vehículo sin violencia,CULHUACAN
2025-01-08,Robo a transeúnte en vía pública con violencia,CULHUACAN
2025-01-08,Robo a transeúnte en vía pública con violencia,CULHUACAN
2024-12-20,Robo de vehículo sin violencia,PORTALES
2024-12-19,Robo a transeúnte en vía pública con violencia,PORTALES
2025-01-10,Robo a repartidor con y sin violencia,PORTALES
2025-01-14,Robo a transeúnte en vía pública con violencia,PORTALES
2025-02-06,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-24,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-01-07,Robo a negocio con violencia,TAXQUEÑA
2025-02-28,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-31,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-01-06,Robo a negocio con violencia,TAXQUEÑA
2025-02-23,Lesiones dolosas por disparo de arma de fuego,TAXQUEÑA
2024-12-23,Homicidio doloso,TAXQUEÑA
2025-03-04,Robo de vehículo con violencia,TAXQUEÑA
2025-03-29,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-04-13,Homicidio doloso,TAXQUEÑA
2025-02-22,Robo de vehículo sin violencia,TAXQUEÑA
2024-12-31,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-20,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-02-13,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-03-22,Robo de vehículo sin violencia,TAXQUEÑA
2024-12-20,Robo de vehículo sin violencia,TAXQUEÑA
2024-12-28,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-02-10,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2024-12-29,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-17,Robo de vehículo sin violencia,TAXQUEÑA
2025-02-09,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-17,Robo de vehículo sin violencia,TAXQUEÑA
2025-03-11,Robo de vehículo con violencia,TAXQUEÑA
2025-01-06,Robo de vehículo sin violencia,TAXQUEÑA
2025-04-04,Robo a negocio con violencia,TAXQUEÑA
2025-01-03,Robo de vehículo sin violencia,TAXQUEÑA
2025-02-08,Robo de vehículo sin violencia,UNIVERSIDAD
2025-04-08,Robo de vehículo con violencia,TAXQUEÑA
2025-02-01,Robo de vehículo sin violencia,TAXQUEÑA
2025-02-06,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-15,Robo de vehículo sin violencia,TAXQUEÑA
2025-02-19,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-01-31,Robo de vehículo sin violencia,TAXQUEÑA
2025-04-02,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-03-13,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-27,Robo de vehículo sin violencia,TAXQUEÑA
2025-03-11,Robo de vehículo con violencia,TAXQUEÑA
2025-03-10,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-01-31,Robo a transeúnte en vía pública con violencia,TAXQUEÑA
2025-02-07,Robo de vehículo sin violencia,TAXQUEÑA
2025-03-04,Robo de vehículo sin violencia,TAXQUEÑA
2025-04-10,Robo de vehículo sin violencia,TAXQUEÑA
2025-04-12,Robo de vehículo sin violencia,TAXQUEÑA
2025-01-31,Robo de vehículo sin violencia,UNIVERSIDAD
2025-02-04,Robo de vehículo con violencia,UNIVERSIDAD
2025-02-19,Robo de vehículo sin violencia,UNIVERSIDAD
2024-12-30,Robo de vehículo sin violencia,UNIVERSIDAD
2025-03-29,Robo de vehículo sin violencia,UNIVERSIDAD
2025-04-05,Robo de vehículo sin violencia,UNIVERSIDAD
2024-12-29,Robo de vehículo sin violencia,UNIVERSIDAD
2025-02-01,Robo de vehículo sin violencia,UNIVERSIDAD
2025-03-01,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-02,Robo a pasajero a bordo de microbús con y sin violencia,UNIVERSIDAD
2025-02-17,Robo de vehículo con violencia,UNIVERSIDAD
2025-01-30,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2024-12-21,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-04,Robo de vehículo con violencia,UNIVERSIDAD
2025-01-27,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-30,Robo de vehículo sin violencia,UNIVERSIDAD
2025-02-07,Robo a pasajero a bordo de microbús con y sin violencia,UNIVERSIDAD
2025-01-13,Robo a pasajero a bordo de taxi con violencia,UNIVERSIDAD
2025-02-27,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-24,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-31,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-04-05,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-04-12,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-05,Robo de vehículo sin violencia,UNIVERSIDAD
2024-12-20,Robo a pasajero a bordo de taxi con violencia,UNIVERSIDAD
2025-01-23,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2024-12-23,Robo a negocio con violencia,UNIVERSIDAD
2025-01-17,Robo de vehículo sin violencia,UNIVERSIDAD
2025-02-15,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-01-30,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-22,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-02-20,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-01-14,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-02-03,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-11,Robo de vehículo sin violencia,UNIVERSIDAD
2024-12-24,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-26,Robo de vehículo sin violencia,UNIVERSIDAD
2025-01-13,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-15,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-01-30,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-04-16,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-02-06,Homicidio doloso,UNIVERSIDAD
2025-03-01,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-24,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-02-22,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-03-10,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2025-02-15,Robo de vehículo sin violencia,UNIVERSIDAD
2025-04-14,Robo a transeúnte en vía pública con violencia,UNIVERSIDAD
2024-12-31,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-07,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2024-12-21,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-13,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-19,Robo de vehículo sin violencia,XOTEPINGO
2025-03-18,Robo de vehículo sin violencia,XOTEPINGO
2024-12-22,Robo de vehículo sin violencia,XOTEPINGO
2025-01-29,Robo de vehículo sin violencia,XOTEPINGO
2024-12-28,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-15,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-03-03,Homicidio doloso,XOTEPINGO
2025-02-12,Robo de vehículo sin violencia,XOTEPINGO
2025-01-13,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-04,Robo de vehículo sin violencia,XOTEPINGO
2025-03-30,Robo a pasajero a bordo de taxi con violencia,XOTEPINGO
2025-02-08,Robo de vehículo sin violencia,XOTEPINGO
2025-03-06,Robo de vehículo sin violencia,XOTEPINGO
2025-02-27,Robo de vehículo con violencia,XOTEPINGO
2025-02-01,Robo de vehículo con violencia,XOTEPINGO
2025-02-12,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-04-14,Lesiones dolosas por disparo de arma de fuego,XOTEPINGO
2025-03-12,Robo de vehículo sin violencia,XOTEPINGO
2024-12-25,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-11,Robo de vehículo sin violencia,XOTEPINGO
2025-02-17,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2024-12-22,Robo de vehículo sin violencia,XOTEPINGO
2025-02-10,Robo de vehículo sin violencia,XOTEPINGO
2025-03-22,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-26,Robo a casa habitación con violencia,XOTEPINGO
2025-03-02,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2024-12-24,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-03-30,Robo de vehículo sin violencia,XOTEPINGO
2025-02-08,Robo a negocio con violencia,XOTEPINGO
2025-04-04,Robo a negocio con violencia,XOTEPINGO
2025-04-03,Robo a pasajero a bordo de microbús con y sin violencia,XOTEPINGO
2025-01-23,Robo de vehículo sin violencia,XOTEPINGO
2025-03-05,Robo de vehículo sin violencia,XOTEPINGO
2024-12-18,Robo de vehículo sin violencia,XOTEPINGO
2024-12-18,Robo a negocio con violencia,XOTEPINGO
2025-03-27,Robo de vehículo sin violencia,XOTEPINGO
2025-02-11,Robo de vehículo sin violencia,XOTEPINGO
2025-03-29,Robo de vehículo sin violencia,XOTEPINGO
2025-02-14,Robo de vehículo sin violencia,XOTEPINGO
2025-02-15,Robo de vehículo sin violencia,XOTEPINGO
2025-03-07,Robo de vehículo con violencia,XOTEPINGO
2025-01-17,Robo de vehículo con violencia,XOTEPINGO
2024-12-30,Robo de vehículo sin violencia,XOTEPINGO
2025-01-05,Robo de vehículo sin violencia,XOTEPINGO
2025-01-28,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-08,Robo de vehículo sin violencia,XOTEPINGO
2025-03-02,Robo de vehículo sin violencia,XOTEPINGO
2025-03-26,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-03-14,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-04-10,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2024-12-27,Robo de vehículo sin violencia,XOTEPINGO
2025-01-29,Robo a negocio con violencia,XOTEPINGO
2025-02-16,Homicidio doloso,XOTEPINGO
2025-02-26,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-03-17,Lesiones dolosas por disparo de arma de fuego,XOTEPINGO
2025-03-30,Lesiones dolosas por disparo de arma de fuego,XOTEPINGO
2025-02-06,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-31,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-05,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-02-12,Robo de vehículo sin violencia,XOTEPINGO
2025-03-09,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-14,Robo de vehículo sin violencia,XOTEPINGO
2025-03-24,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-04-12,Robo de vehículo con violencia,XOTEPINGO
2025-02-19,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-28,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2024-12-30,Robo de vehículo sin violencia,XOTEPINGO
2025-01-13,Robo a transeúnte en vía pública con violencia,XOTEPINGO
2025-01-22,Robo a repartidor con y sin violencia,XOTEPINGO
2025-03-31,Robo a repartidor con y sin violencia,XOTEPINGO
2025-02-18,Robo a negocio con violencia,XOTEPINGO
2025-01-20,Robo de vehículo sin violencia,XOTEPINGO
2025-03-24,Robo de vehículo sin violencia,XOTEPINGO
2024-12-30,Robo a transeúnte en vía pública con violencia,COYOACAN
2025-03-28,Robo a negocio con violencia,DINAMO
2025-04-07,Robo a negocio con violencia,DINAMO
2025-02-28,Robo de vehículo sin violencia,DINAMO
2025-01-10,Robo de vehículo sin violencia,DINAMO
2025-01-17,Robo de vehículo sin violencia,DINAMO
2025-01-18,Robo de vehículo con violencia,DINAMO
2025-03-28,Robo de vehículo sin violencia,DINAMO
2025-02-14,Robo de vehículo sin violencia,DINAMO
2025-04-16,Robo de vehículo sin violencia,DINAMO
2025-03-12,Robo a negocio con violencia,DINAMO
2025-01-18,Robo de vehículo sin violencia,DINAMO
2025-04-15,Robo de vehículo sin violencia,DINAMO
2025-02-08,Robo a transeúnte en vía pública con violencia,DINAMO
2024-12-26,Robo a repartidor con y sin violencia,DINAMO
2025-04-02,Robo a negocio con violencia,DINAMO
2025-01-27,Robo de vehículo sin violencia,DINAMO
